ISSorbit.A1Gregorian       ISSorbit.A1ModJulian      ISSorbit.ElapsedDays      ISSorbit.ElapsedSecs      ISSorbit.EarthMJ2000Eq.X   ISSorbit.EarthMJ2000Eq.Y   ISSorbit.EarthMJ2000Eq.Z   ISSorbit.EarthMJ2000Eq.VX   ISSorbit.EarthMJ2000Eq.VY   ISSorbit.EarthMJ2000Eq.VZ   
03 Jan 2000 18:58:34.846   21547.29068108458         2.290680686644919         197914.811326121          -2394.67459566842          -3680.13463636885          -5152.536895414722         7.075127744984841           -2.596290010293436          -1.433966444144196          
03 Jan 2000 19:00:05.998   21547.2917360891          2.291735691163922         198005.9637165628         -1738.168190872632         -3896.801597764191         -5255.532436579832         7.316674234313119           -2.153455371081749          -0.8238950779932336         
03 Jan 2000 19:01:37.120   21547.29279074603         2.292790348095878         198097.0860754838         -1063.400597162138         -4071.975034365            -5302.466417100573         7.480335768909012           -1.687940315862759          -0.2053316660595768         
03 Jan 2000 19:03:08.246   21547.29384543805         2.293845040116139         198188.2114660344         -377.3092712393528         -4203.879467812496         -5292.886767244607         7.56449510471326            -1.204505507197368          0.4153924133805768          
03 Jan 2000 19:04:39.394   21547.29490039768         2.294899999746122         198279.3599780649         312.9668119738613          -4291.124524571753         -5226.871599324231         7.568254671750899           -0.7081430474661434         1.031841067041879           
03 Jan 2000 19:06:10.558   21547.29595552961         2.295955131674418         198370.5233766697         1000.026635090835          -4332.744934440732         -5105.094009204442         7.49151972634126            -0.204132481541498          1.63742525883662            
03 Jan 2000 19:07:41.692   21547.29701032808         2.297009930138302         198461.6579639493         1676.237313229044          -4328.283880941338         -4928.917732641171         7.335139715504806           0.3019605757120662          2.225440427732873           
03 Jan 2000 19:09:12.658   21547.29806316776         2.298062769819808         198552.6233124314         2333.423472818515          -4277.937442459204         -4700.654517068581         7.101235274479285           0.8040169738795463          2.788817707854561           
03 Jan 2000 19:10:43.718   21547.29911710408         2.299116706140922         198643.6834105756         2966.529167077466          -4182.140113052781         -4422.126029226331         6.791660006944484           1.298188023345667           3.323236941239623           
03 Jan 2000 19:12:14.807   21547.30017138128         2.300170983344287         198734.7729609464         3568.317425941099          -4041.873128814623         -4096.383590792302         6.409717308350708           1.778865799936856           3.822564700433233           
03 Jan 2000 19:13:45.865   21547.30122528905         2.301224891110905         198825.8305919822         4131.981773564471          -3858.709353040257         -3727.104543173725         5.959671610561867           2.240622671616663           4.281136403331207           
03 Jan 2000 19:15:08.524   21547.30218199407         2.302181596129231         198908.4899055655         4605.788625050421          -3656.871997612352         -3357.376761310292         5.49601837450782            2.63942482770889            4.658150055221016           
03 Jan 2000 19:16:38.769   21547.30322648883         2.303226090894896         198998.734253319          5076.862806592187          -3400.00095169986          -2920.159430992639         4.934828684271232           3.048426132735994           5.023036727278669           
03 Jan 2000 19:18:09.768   21547.30427972761         2.304279329673591         199089.7340837983         5498.176310703513          -3105.031044222549         -2448.323981367932         4.316592227597287           3.428714136903878           5.337791972651217           
03 Jan 2000 19:19:40.682   21547.30533197239         2.305331574454613         199180.6480328785         5860.770938380574          -2777.402563714311         -1950.887006743109         3.652980809885543           3.77236467416106            5.59553813656324            
03 Jan 2000 19:21:11.495   21547.30638304666         2.306382648719591         199271.4608493727         6160.912926157391          -2420.732899809322         -1433.287760082618         2.951286510446014           4.0757612191648             5.793630379144702           
03 Jan 2000 19:22:42.467   21547.30743596558         2.307435567639914         199362.4330440885         6396.204567206715          -2037.753604423527         -899.5314519277172         2.21694103196778            4.336484420752208           5.93043830631738            
03 Jan 2000 19:24:13.300   21547.30848726532         2.308486867386819         199453.2653422211         6563.352433672492          -1633.767013789047         -357.0337785535738         1.460162674570429           4.550879633388678           6.004019008285416           
03 Jan 2000 19:25:44.162   21547.3095389132          2.309538515259192         199544.1277183942         6661.016215009434          -1212.337310541437         189.4359370604946          0.687645647488966           4.717141353763804           6.013832353896737           
